surrogate_key,natural_key,customer_region,customer_city,customer_state,valid_from,valid_to,is_current
07a88c99-217a-446f-8ad7-178905a1279f,bf7ddc1608ca46489014d23414339970,sudeste,santa teresa,ES,2026-07-04,,True
92a98f2e-774d-4ddf-b236-05338a070111,1007347e88fa43986e0f628c48f577e8,sudeste,guarulhos,SP,2026-07-04,,True
11a673f7-f56e-490f-928b-4ef32d9a706d,f4ec1b47a4e08fd853abe5c45f53bb37,sudeste,santo andre,SP,2026-07-04,,True
94bf8146-875c-4ac6-a195-777b6204eef3,6620b53e2b76b2ccf10995144d060bd6,sudeste,lorena,SP,2026-07-04,,True
aa27606e-f51c-4ed9-aeb2-0c1b287eb4f4,502560a6fd69bb140e01b0feb5eb0b61,centro_oeste,luziania,GO,2026-07-04,,True
c4d82e67-11c2-4669-ac2e-ba8b9c751bf8,a4dd1aab704e1c03acabf8f7b603652f,sul,porto alegre,RS,2026-07-04,,True
36387e27-eb93-4c97-8cea-527463282a0b,5d648b9030f9b60a22ad8b5ce7c32011,sudeste,sorocaba,SP,2026-07-04,,True
c389c7f9-c65c-4188-a8cb-4ae1fca8d9da,1ee910b8be2fb6a731b54edf304e1b6f,sudeste,sao paulo,SP,2026-07-04,,True
ed74a0b7-a626-4da1-b830-a7002c8f484c,9234036c632137baacab3ea380928f96,sul,sao jose do norte,RS,2026-07-04,,True
0c72aa26-bade-4067-8fbc-c3e71dca5019,9f5fc81cad6a74218a3b5ceeae59fcda,nordeste,salvador,BA,2026-07-04,,True
d89daf76-0c64-48e2-bee3-fddb88ac889c,1650819cd492bbf4b9d189c7d4126475,nordeste,natal,RN,2026-07-04,,True
58e1278f-0f09-4535-9c26-f8191f532abe,f1440f8518da4d35fbe868fe12d586aa,sudeste,guaruja,SP,2026-07-04,,True
28d1eb2a-992b-46ac-b899-2f9d611f6837,38e7ae247e1c3d004648d989c3159719,sudeste,juatuba,MG,2026-07-04,,True
34285a26-2cfd-4a0e-a863-f394fb7f5976,88613309c9c1df2902d6778360d5f1d9,sudeste,sao paulo,SP,2026-07-04,,True
d9dcf2cc-394e-4b83-b7a7-c28f54fb6a0a,34e7f65257e2109e4668e94403ac0f89,sudeste,juiz de fora,MG,2026-07-04,,True
1cbd71e7-eef1-4075-8586-13f0ad081006,28a99e0c7728232233e8a83754222ec7,sul,porto alegre,RS,2026-07-04,,True
423369a5-4995-440d-9a6e-ef5f50a81719,36e5363bbe8df3025f788fa3c4ad98df,sudeste,paulinia,SP,2026-07-04,,True
5f8b7b25-f763-45f4-8f91-8e9ee86045c5,0dbe45fa08f724bd664f996960b71a82,sudeste,itaocara,RJ,2026-07-04,,True
03919893-d95d-4554-845a-6409a15718b5,915c0f70278a02ac026344f1ea994ec3,sudeste,santos,SP,2026-07-04,,True
e77683e0-bea1-4a4e-bd00-82d63e631e93,8e5102c8123b48eb09d2362c18337d4e,centro_oeste,barra do garcas,MT,2026-07-04,,True
18e62f5b-0c30-471e-b944-ae370ca5132a,74117f45129c9dbc91367032166219ce,sudeste,mage,RJ,2026-07-04,,True
f6b79cc7-93e8-44fa-8e6d-c0954f27bf35,0784b838b1830d590aff9b93bbb41f24,sudeste,sorocaba,SP,2026-07-04,,True
cb1361b3-2af7-470c-a4cc-a2c3dc0acf37,3629a4b18f2eb69e03f153158e48d2cc,centro_oeste,alta floresta,MT,2026-07-04,,True
a799be2c-cdfd-406c-a764-c9b588ce8b0b,d071bec26e641e69530af2d584ab8b8d,sudeste,osasco,SP,2026-07-04,,True
2e0ec1c6-3faa-44ea-a432-5fc5e4539ebc,23c1bbf6a1c0866ff3dd6ce40f6785f5,sul,florianopolis,SC,2026-07-04,,True
c43bfa34-5f2c-4ad1-b627-83773c0b37e1,3a0266b0b438b5da8b8531f64792d0d5,sudeste,sao paulo,SP,2026-07-04,,True
7f83350f-ffdd-45fb-bfd4-fe48cb5150a0,304dd6c8d344302772e0b825c0dbc462,sudeste,pouso alegre,MG,2026-07-04,,True
73d51392-d546-4d93-82b2-760a95a7c9ec,81cec23e4fa70dd26ca3a121836a1e76,sudeste,sao paulo,SP,2026-07-04,,True
ced0f0e3-de6a-430e-8c9d-52db24f0c306,0e46794bf99ba5d4a3ccc8ab5ae45a60,sudeste,rio de janeiro,RJ,2026-07-04,,True
ee54ebd9-e450-4031-885f-578a497aa4f9,408fcdee252316a1f5bece0b1e9c343a,sul,joinville,SC,2026-07-04,,True
0d0020ab-934d-4c57-8ea6-3ddf63f1a857,ed8abc098e98f7b927c9f8ab8243d867,sudeste,sao paulo,SP,2026-07-04,,True
a57aeff8-6b93-47ab-9c27-0041ec9e4174,b40f6064ebe740442578721fd3f0e91d,sul,porto alegre,RS,2026-07-04,,True
5ed4e8e2-71e7-4f10-a06c-f7200f496b8f,7badee34ea54c9fcf27f0e6880bd093b,sudeste,bauru,SP,2026-07-04,,True
13bcf79d-b01d-4438-8209-d11a4ee3357f,2fbe21ee78c83f908ed47ba9f4a74121,sudeste,jundiai,SP,2026-07-04,,True
450c64ee-cc2e-4b93-b5d8-7dc847e953c1,d1659c1acdb933f31e6692df5184b75e,sudeste,nova friburgo,RJ,2026-07-04,,True
c100bf3d-aa71-4f9d-a815-8f68eebfb9be,67f4b6b9207056736278adddf407f417,sudeste,itaguacu,ES,2026-07-04,,True
a509d540-23e3-4edf-b871-ec58f378444b,bcce6472b1b020e4ac648e74c111c6bf,sudeste,guarulhos,SP,2026-07-04,,True
50ae515c-67d7-4fe4-9a2f-c8d1a33e1ba5,4e0a6dff1fea848b9f38faf868102b59,sudeste,nova friburgo,RJ,2026-07-04,,True
86a599b5-6a81-4a35-a1b1-72b398ad09e0,4b101954db3feefb548a8ff578bb986b,sudeste,sao sebastiao do paraiso,MG,2026-07-04,,True
d8beb0b7-0f00-470a-896c-3b1031e3569c,de29499729a17070e7fc3e6939c80de1,sudeste,sao paulo,SP,2026-07-04,,True
33100bc2-9a18-4a4c-a008-b6ead887f05d,df88646c806efe1125c6ccdae6760587,sudeste,sao jose dos campos,SP,2026-07-04,,True
1867f10c-5476-4c9e-ad83-e1cf853e59f1,4abc422597afe53e1edbc330ae83b898,norte,belem,PA,2026-07-04,,True
b3deb0b6-3709-4732-9698-5296034dc4af,dc2a9dbfdaf29cf29273bd7192432656,sul,altamira do parana,PR,2026-07-04,,True
40568e6c-82ea-4be5-9f76-6e4974256b6d,cdbbafa842e30d5e79dcef5bdc118831,sudeste,guarulhos,SP,2026-07-04,,True
7c065046-158f-4497-ba97-ed3e08f58225,c9ec7638cb8f2dd8e4439fa8374d89e4,sul,viamao,RS,2026-07-04,,True
8e837cce-caaf-46a4-8de9-12fb5b7e587f,803f32a3dc54fccf006d57d5f2df9b2b,nordeste,sao luis,MA,2026-07-04,,True
a88ca06f-5959-4ec1-b0f0-4c1d2c14d138,bbc58b2587cfe41ce198a1e92b07240f,centro_oeste,campo grande,MS,2026-07-04,,True
90bebdb7-ba69-4385-9375-66e0e7e69826,1a84bb2f089e3c719176f7cb5648276c,nordeste,poco verde,SE,2026-07-04,,True
d4427695-96ff-483e-9902-8676a0b57369,7477d99318e991ae0d54b57c95d0a4a6,sudeste,uberlandia,MG,2026-07-04,,True
d7c75ce6-fa8e-41ad-8c5a-2e8bd313a493,71bf7196e65cfab5ca998bab2ebe3362,sudeste,contagem,MG,2026-07-04,,True
08bedb72-9441-47c0-ae7e-7d93c0681d2d,73eadcbf2f35d9c4941b3c5cbbb42fd7,sudeste,taubate,SP,2026-07-04,,True
70d8783d-dc2f-40ea-b71a-8e85077ad93c,5e9b90ac09f3dd5be14e871d4e2458c5,sudeste,poa,SP,2026-07-04,,True
ef236ad6-4761-4e35-8573-b14a8136be77,f036511a6eb7985fa68738141ff070ff,sudeste,ouro preto,MG,2026-07-04,,True
67d3356d-e358-4f8f-8f0b-ca3ddb7a2a06,f3804928119930c453551cc4bc29f52e,sudeste,araraquara,SP,2026-07-04,,True
2839af2a-ef69-4950-b389-89dd6882a017,810e1355f46182a401dd527112b5bda2,sudeste,sao bernardo do campo,SP,2026-07-04,,True
014ebce1-5c29-4ce2-b5c5-000197884943,77c66234038e6a6e1e683192898272a7,sudeste,sao paulo,SP,2026-07-04,,True
a11fe4d5-7530-4cd9-9707-2e9f1f816dc8,1d5ce9d5c71fc935ec888aa182100703,sudeste,sao paulo,SP,2026-07-04,,True
76f27400-bfaf-45b3-903e-7afd5d5a6dfd,f839ee8aed3f82f5637a19f58a89dc92,norte,maraba,PA,2026-07-04,,True
96aba825-16d8-4650-9297-c2012afad19d,6fc0d32375bbbe60599f0817445e4f62,sudeste,juiz de fora,MG,2026-07-04,,True
102236d6-fd9d-4428-9552-7a8c5d32339d,224fec58b2ae81595fd9dfe2a09253e4,sudeste,belo horizonte,MG,2026-07-04,,True
b84064bb-de3a-43e6-9c7a-fe6c1f6a51dc,dad6141f2f68b56e7fb3e57ac05dcd6d,sul,curitiba,PR,2026-07-04,,True
b2b769c8-0ecc-4edd-8273-6c417d1c5c66,2a88513c7f614b01104e0cde5e587a84,sudeste,sao paulo,SP,2026-07-04,,True
bac5fbd9-a181-417b-8059-f3ccd0447632,54e9678f09ea5b6b6c1b10ce58e1f85a,sul,araucaria,PR,2026-07-04,,True
874893d8-6301-46d7-b125-425744d13451,e0b26b14a6b4c1b0ef2b31449a795edc,nordeste,abreu e lima,PE,2026-07-04,,True
b9f8cd7f-805c-4696-8af5-0b0c26989e15,591dd8be55859ec4becafa8b849d5ead,sul,porto alegre,RS,2026-07-04,,True
e5b6787c-0774-4576-985e-dca91d2c10af,d1b289d4a3635a495f8a3100e668aa2a,sudeste,sao roque do canaa,ES,2026-07-04,,True
5aa238fa-c0f0-404c-8108-5bdc74142109,02e43e4f1b48cdb9dcfe8ca5d35aafd2,sudeste,rio de janeiro,RJ,2026-07-04,,True
78bf9519-8e4a-41ba-9b2b-688fea0010a8,52d2c4f7210ef28659735c979e991e2e,nordeste,feira de santana,BA,2026-07-04,,True
123a66e4-964d-4ee9-8119-8c2dc66585ea,116ed7445c304e3d1191d1534a3cb1b9,sudeste,sao bernardo do campo,SP,2026-07-04,,True
5f1dcc99-0623-41d6-9208-6544c1c25f61,b0e0c6d79137b2840d5c896244cd2668,sudeste,sao joao de meriti,RJ,2026-07-04,,True
9a27fb7c-525e-4c0a-bb58-6b629c61e409,54f5194ca570ab0f799418851be2b692,sudeste,sao paulo,SP,2026-07-04,,True
4d1bea67-b223-4c45-882d-ba30db96b0e0,c64b0bf5855e1d6ba223d649298c2915,sudeste,muriae,MG,2026-07-04,,True
da62b921-5265-43b4-bbe9-a8e5c4851cb5,ab87b22753ca347dba4b60bc7320dc42,sul,capao da canoa,RS,2026-07-04,,True
17b5715b-2ade-4009-bcd7-68f80fbf655a,bdc2cc2012501964d91a027f76f3d377,nordeste,santa ines,MA,2026-07-04,,True
02c48536-899c-497d-a6bb-13fab3ed3485,02379fc0d5e683d41ccde86f75bbfaf4,centro_oeste,brasilia,DF,2026-07-04,,True
f36bcbbf-937a-4438-8512-ff991e839727,46fcf6185f6e3b87d1c83c647d0e87d3,centro_oeste,guaranta do norte,MT,2026-07-04,,True
30d0ed92-b1c0-4fed-8da2-24ccbaf33730,2f8c8d4e3887241eb619e9597d461898,sul,foz do iguacu,PR,2026-07-04,,True
8efffa03-f438-4308-a7a4-1c6462925ee8,77bbc1d3e77ae768090844f55f81b8cf,nordeste,lauro de freitas,BA,2026-07-04,,True
62fe388a-3b34-4b03-b739-7005663e7b90,1d2ffa557562e0367cf8f87b942891f0,sudeste,sao bernardo do campo,SP,2026-07-04,,True
2b8298a1-79c1-40de-9081-5bd8676bce4c,3be9c553e23e8c83ced423a32f5ea1f0,sudeste,sao paulo,SP,2026-07-04,,True
25acf64b-a439-406f-b8fb-a6dfed5723aa,3221c71be65fa0dc473a67aa36d85151,sudeste,itapevi,SP,2026-07-04,,True
a0daed26-3cde-4c31-abb0-96970c9fb4a6,3eebc80e8df96d877c2cc23900714e80,sul,itajai,SC,2026-07-04,,True
648203f4-70b5-4996-bc30-ce2333989a8f,14d4c6468374f217d4ef9e134799ffe4,sudeste,ferraz de vasconcelos,SP,2026-07-04,,True
ee84e404-7a9c-4050-b8ae-9d611170435e,2d51fb14470de565e7930d56becb3f45,sudeste,sao paulo,SP,2026-07-04,,True
515cdb46-f071-41dd-81fd-7308b2f932d2,ab26c904ad9aad0ff3591a99eb7ae62b,sudeste,rio de janeiro,RJ,2026-07-04,,True
f8ab4314-4de5-4c39-9a13-89c5e41e6298,d3812cb687a600c83ae45552cf81321b,sudeste,juiz de fora,MG,2026-07-04,,True
19d755e6-0b5b-4974-bc3a-32ba70ec3385,6a3115ea98d92a0394583182600e1bbc,sudeste,ouro preto,MG,2026-07-04,,True
2f3db172-4ceb-4c01-b0a2-15d2ba543b99,d52435d25378ad8cda428a37202e7df8,sudeste,orlandia,SP,2026-07-04,,True
066afe9a-3b53-4c64-b921-50cf0f3f68d1,a9e0b0a7f3ef92cc99025f0f86dd0af4,sul,santa cruz do sul,RS,2026-07-04,,True
24b7892e-5d90-4e72-b7e5-eb66b125ef6d,dabdf41647cd0e4bde8f4632d1891d8d,sudeste,guarulhos,SP,2026-07-04,,True
1b7da4c5-065b-475e-b272-625151466984,f2a9551380c53ba8f5950fe1534b37a5,sudeste,belo horizonte,MG,2026-07-04,,True
71b0707e-9c4e-472b-aea9-24e2757584ec,4eb6fcfd481ef3c2ab3afba135ef4bcc,sudeste,sao paulo,SP,2026-07-04,,True
e156bf1d-2247-4fb1-a180-28bbd78ee4cd,6051bd75e560b584cb6d3673d92f3c31,sul,curitiba,PR,2026-07-04,,True
72d5e4fa-49b7-48f4-9ca4-fa48798b6bfe,bebb64a635507dabf47f076252103200,sudeste,matipo,MG,2026-07-04,,True
6d3ea41d-4fac-4582-9b3c-58f0f0c16ef6,2cf17aab29f83986b5ecc3fb90a245ca,sudeste,oliveira,MG,2026-07-04,,True
bc1a9ceb-9a4f-44f1-a153-4fb754b77174,b09d341ac09f32d00b4721183bf7c0e6,nordeste,caraubas,RN,2026-07-04,,True
cf2e6892-d934-47f1-b97a-3fa4d5f08fe6,fc8202798793a1c0c3207dba02b05def,sudeste,armacao dos buzios,RJ,2026-07-04,,True
927700f8-6bce-472e-9ee6-25edaaf43afa,229ceec915e6e4a4f87225031ca010f8,sudeste,camanducaia,MG,2026-07-04,,True
752e3327-a99a-4832-8562-a200ebcab8cd,f57b7aa3a97c996df00eae480ab7beac,sudeste,sao paulo,SP,2026-07-04,,True
c962d445-0976-4ce0-9ef1-711014515e3e,911800f0c6b6d6292ba173787f3f9ac7,sudeste,coronel fabriciano,MG,2026-07-04,,True
99f8e086-f29f-4d38-b00f-8fe41170c3fb,6e09ac06c6d4d178cf0fa8703f7a3732,sudeste,taubate,SP,2026-07-04,,True
39b3c5bb-8679-4502-9331-477ae0044fbb,44cccc8b1042e54f3df2db29e3db2b69,sudeste,sao paulo,SP,2026-07-04,,True
18cd17d7-8522-4757-864a-8cf2e164199f,b4739233753be99a2078cb6588e97c56,sudeste,itabira,MG,2026-07-04,,True
36110731-ecd4-4321-ab13-c53a0d991749,80f4d37bc6cfa3883c5ed19463c2c1b2,sudeste,itabira,MG,2026-07-04,,True
003e334d-9662-4594-ad08-6cbaaba394bf,67747e4941cdc8a082fd061b45e20155,sudeste,sao paulo,SP,2026-07-04,,True
71ffe7f2-4eba-4174-9c2a-13e91b8c245b,10239d0c1462fbd020dd0157a5b30b2d,sudeste,santos,SP,2026-07-04,,True
8e41ee44-71c3-4064-bd50-55752c5361f5,fd450726a0013ed52fe1c127793eaddc,sudeste,embu das artes,SP,2026-07-04,,True
ef5d4d53-ea97-4a93-bd3d-f8fc4f1134bb,1c0b80f13c209893ef36ff95cc2041c1,centro_oeste,campo grande,MS,2026-07-04,,True
75b4eef2-5354-45cd-a217-5df7f38583ab,c133c545d042d995a3b953bad577cc90,sudeste,sao paulo,SP,2026-07-04,,True
0c7e6644-581d-4215-82e8-07c531f9d985,55187363d85f30f921a418a1c5563832,nordeste,recife,PE,2026-07-04,,True
8ca6e10b-77ce-4b0c-aac6-18e6f6825fa1,fb22c4ba720232f256e76086f458db90,sudeste,macae,RJ,2026-07-04,,True
3ece0f26-6b27-4f78-94f6-4011c5cd6cef,c480cddaa773445915dcbf23b1fdb450,sudeste,francisco morato,SP,2026-07-04,,True
451c54e2-0d75-40c7-8328-9bc174b03722,c11707e79810c13fddeade78050d3a05,sul,santa maria,RS,2026-07-04,,True
faaae451-49b2-43f0-a4fc-eea8e7da16f1,8c9437a0ea2c45a366e53d6f7ec859d7,sudeste,belo horizonte,MG,2026-07-04,,True
fa2619b6-b6c5-4866-b7ab-e10b39133129,3b80d2592c113d689c05232eb90db0ff,sudeste,sao paulo,SP,2026-07-04,,True
50619010-2bb2-4969-a7e9-ab841fbbf3fc,2f64e403852e6893ae37485d5fcacdaf,sul,panambi,RS,2026-07-04,,True
fdfd036e-985d-4b89-9e98-fc5e5e6c45a1,478ca3bb34bb6e0b992e67d3a5fcef2d,sudeste,catigua,SP,2026-07-04,,True
20c7d45b-b4f7-40e7-8b29-14f5c1d2beec,6db52da1048ef2cc08b53eb75eb57137,sudeste,ribeirao preto,SP,2026-07-04,,True
b757d734-b851-47eb-bd5e-c15dc35cd350,a5395e8d9e7aff63ed0bcf6177b10f3c,sul,guaiba,RS,2026-07-04,,True
be9f3754-94c4-4c04-8b1b-9953bd84b357,a89041fc8a904bd25e9f126169cbd94d,sudeste,bauru,SP,2026-07-04,,True
06eca777-0e97-43f3-8ba2-4d6666458a70,0a7ae5b58e1e8ceada8ba1d6510d30df,sudeste,sao paulo,SP,2026-07-04,,True
9e60b572-eb16-4889-9cac-e7b35268c7ab,bce591b049590a7724295e78c9dd7cc5,sul,taquari,RS,2026-07-04,,True
dbf479b0-9ca9-4605-9ebf-ffe4205aacc1,a966fbec25ff8c8540fa2e3c9076ac88,sudeste,osasco,SP,2026-07-04,,True
92d1958d-de6c-4c20-a27b-8811127725a9,e683b2b068d7a63277bf964584899c3c,nordeste,caucaia,CE,2026-07-04,,True
884c3c8f-187f-4d05-971a-80e9f4fe8f1e,0e007b1a9f469b38bfbb6bec86547143,sudeste,sao paulo,SP,2026-07-04,,True
b35650d9-bd45-46df-8c39-3964bd03cf15,baca0f6ee3a68872bedf2427b3a8bac1,sudeste,sao paulo,SP,2026-07-04,,True
344e5ae3-7f90-4ec1-99c3-6df020cf4001,08de67bdeb6f90e74f025279510dbca2,sudeste,poa,SP,2026-07-04,,True
8bde48b3-e91d-49a6-8f80-da2fa685eb68,54d7ec78f72eec1208f2767fa4731632,sudeste,sao paulo,SP,2026-07-04,,True
149d21c9-66a7-4b2b-8a13-480de50c1d33,edfb598df71127e92dfd8a7776eee7fd,sudeste,belo horizonte,MG,2026-07-04,,True
e2764799-a5cb-4b91-97cd-251cc3fd75b6,c11a5541f5971a988d8f75b148ef882f,sudeste,barueri,SP,2026-07-04,,True
f8531294-1d17-4e82-a20b-45d3e02553d5,20aca03ba6dec47a80bbe3ea44c470b6,sudeste,lavras,MG,2026-07-04,,True
5bcce73d-fc62-48b3-b4a4-088958bc0f1f,f11821d908830e74ad782532ebed897a,centro_oeste,diamantino,MT,2026-07-04,,True
af85a74d-93fd-46e9-890b-8b7b5602fc8a,a4267e401fd1f4c1aae0a025bcf68e3e,sudeste,nilopolis,RJ,2026-07-04,,True
2daef052-e8fe-4fad-adcf-c4452bf4fb82,ce722f42df1f61e3398bc035ad17f014,sudeste,sorocaba,SP,2026-07-04,,True
eae73322-73a9-4acb-97d6-6fb366966c7a,1872948ba3a165e45e4f6f0907875f27,sudeste,sao paulo,SP,2026-07-04,,True
a2d71da0-96a2-417b-8033-d058cd305a9f,56060d8ee85fd0c751e6a8119d8f9281,sudeste,sao paulo,SP,2026-07-04,,True
f420b2c7-acb2-4628-8a55-24836620c26a,881f2cd9fd589a2d3e84ccb6a1aa08b7,sudeste,sao paulo,SP,2026-07-04,,True
a10ed0b1-0e51-4b0b-8054-2120db3a5175,d326a25224130057e076fb4ae89c5bfb,sudeste,sao paulo,SP,2026-07-04,,True
e179fe44-e38b-41db-bc98-e9e2eba29972,7e42381962b8490f0d3a5003b769af73,sudeste,guanhaes,MG,2026-07-04,,True
fcfa5299-fcec-4270-9837-4edab3466d1c,25abe910093e734105b2d282dc036a9e,nordeste,salvador,BA,2026-07-04,,True
bc629740-587c-4dc8-b58b-d63c9a99c821,5edad4bb9c693e86e16632b7912e78ed,sudeste,sao paulo,SP,2026-07-04,,True
2b04d63a-3b11-4bbe-881c-13c485a0dffd,c1bd5a764a8e8e6a97b12651683d2deb,sudeste,duque de caxias,RJ,2026-07-04,,True
f4cb4aa6-603e-4aee-96fd-c6eca96fc443,e93f117267972c3da0f8836ea0a8c903,sudeste,itabirito,MG,2026-07-04,,True
afed1536-353b-45a4-92f9-421c7e140772,be160ff1d833563ea876b3662de0a653,sul,curitiba,PR,2026-07-04,,True
ba931411-0e9a-491c-b947-ccc78443d735,5d7ece4f7e312b7f234c125ba99d0d46,sudeste,sao paulo,SP,2026-07-04,,True
acf213ea-ee91-45a0-b234-07a62ede9074,f152835caa3afccfeec72a657103d078,nordeste,teresina,PI,2026-07-04,,True
0f098124-0148-47c0-b025-d22fc9eac05d,322c0c1c40458b93e125fa7d82ebabad,centro_oeste,brasilia,DF,2026-07-04,,True
061f6ce2-9f63-46f9-ac68-219bc4622586,2f3f6dccce404d1c38be34db1fe4c34e,sudeste,sao paulo,SP,2026-07-04,,True
47e22110-d1f0-4e32-9547-766d78d5da8d,c11f76d3806da64a4c64ea47627444e2,nordeste,natal,RN,2026-07-04,,True
8d2d64eb-134d-424c-be5a-2d8d77746e19,07c33c121e3d2aa03ba8c11d4efe6704,nordeste,santa rita,PB,2026-07-04,,True
bf573275-8096-488f-b378-bdd9bafc83be,5cbba3fbbcc0f703a5abc526bdb948c1,sul,guaiba,RS,2026-07-04,,True
78598a4c-272c-48e7-a30a-f38a06ab626c,6116f84c2f2d5f1b413c44f9df6029c2,sul,curitiba,PR,2026-07-04,,True
98f5a6c6-65e2-4a6c-984c-5d63b1f5f20d,0ed267eed750b4c8770aa1132b672f84,sudeste,nova friburgo,RJ,2026-07-04,,True
59ef3aef-e8a0-4d0c-b9d7-20c3ccfb0b60,8f96a7f4fb4e0fd2353f07078ee045ab,sudeste,sao paulo,SP,2026-07-04,,True
5d230c19-12a1-4c8f-aff2-d3268efd2b06,f6b136a5a2ad80fb1c3aa41cc51ca792,sudeste,divinopolis,MG,2026-07-04,,True
e79fa78b-43dd-4fe6-b5da-fb76d648e04b,6b8a67d3ed07e4c5db3b85c36a1cbb5f,sul,gravatai,RS,2026-07-04,,True
a6824e75-98b0-4164-9910-962df483dcb1,02ccceb879088a0253e1e46e0200bdb8,sudeste,birigui,SP,2026-07-04,,True
cc36c281-e2bb-4f7c-9656-ce7b32153bfd,e0bc9c60733bea1b9e5fac80dddac6c0,sul,porto alegre,RS,2026-07-04,,True
8d8df73d-3c59-4f94-a680-06fb8a8b6985,f5508a03f6eaff2eeec6cc59da966450,sudeste,belo horizonte,MG,2026-07-04,,True
62264a04-115d-4de8-8f90-3d2f23766733,49db5ff32556ff3ac0123ba825bdff2f,sudeste,sao paulo,SP,2026-07-04,,True
e8b93f41-1c22-45b0-99ed-1c91ca7fa270,3961601c287bdf0fe34304b40c5692d4,sudeste,belo horizonte,MG,2026-07-04,,True
7679e90d-9b39-4745-8a5a-064583489014,2af1a3b62a72814753be9487fcb286a8,sul,garuva,SC,2026-07-04,,True
878d7cc8-4be1-40f4-b566-c76c40e86765,47b89560d1a92d6f272bf5804993c620,sudeste,matias barbosa,MG,2026-07-04,,True
261a0396-360b-40da-8448-29defec2dc89,947c249c7f31f3eae2bd05454e1b2040,nordeste,recife,PE,2026-07-04,,True
73ea8f87-1227-49f3-b522-e34b70d6b514,eb8ace0670e08632f5fe8977b669530e,sudeste,limeira,SP,2026-07-04,,True
aebd11d1-bcff-43f2-80d1-4d15d595a8b5,12cc9a54117a13caabe6385600058649,sudeste,sao jose do rio pardo,SP,2026-07-04,,True
84e209b7-a34f-4f70-8f80-7a64031550a6,2a3fb66a1bbefd483aae093585f49742,sudeste,sao paulo,SP,2026-07-04,,True
6a62f03e-da4e-435e-a834-96dc76fef745,8b94a68b29f6ce8064c9df431542beac,sudeste,sao paulo,SP,2026-07-04,,True
71690b17-0b65-4042-8966-55d664510207,79e12483f9b14c3254db94bd137a4b70,nordeste,aracaju,SE,2026-07-04,,True
237fc4e6-148b-46a3-a19e-bda365d29546,7a416e883c90289850b537386880ff43,centro_oeste,brasilia,DF,2026-07-04,,True
68056c03-0801-4540-be74-7577e695e0bf,c059ca887dff53763a246fe39ea26680,nordeste,simoes filho,BA,2026-07-04,,True
f9937452-cb41-40a8-8e08-338dfa8156f7,24072811917876a84c81166f96aed0c1,sudeste,sao pedro dos ferros,MG,2026-07-04,,True
bb2a15ea-754f-4c0b-80de-8a9719dfc463,a78b060358eb2d9bbd19158b0d542f25,nordeste,recife,PE,2026-07-04,,True
12c88f16-80c6-4c99-afce-919a76539811,7d3d96e668f530cd87d3d30d064b282a,sudeste,sao paulo,SP,2026-07-04,,True
caa2a495-b767-4b17-a1b4-4c489c57970f,7fcf7dc77013a88b9eef97c288b3eb8d,sudeste,praia grande,SP,2026-07-04,,True
8ecd2693-697b-4082-80c7-628bd14b9954,726a725b5a915ef55f4980e5cc7d250b,sudeste,sao paulo,SP,2026-07-04,,True
887f7500-9ba7-436d-8925-2c77e254b495,071befa81cac87390204c03e41e41227,sudeste,sao paulo,SP,2026-07-04,,True
0e7da2b9-abe7-4f0d-8e44-36f91467f4bc,2202430911565c189d704853bd88bce4,sul,curitiba,PR,2026-07-04,,True
0b7c2e74-bff9-4d64-9527-c39dacc175f6,4f6a7001c460eceedd0c2fc8b792bdd1,norte,belem,PA,2026-07-04,,True
64b6b492-2041-424f-a208-0be1f133b8f3,0e991e99c7b6436923a14d437cf2a041,sudeste,adamantina,SP,2026-07-04,,True
19dc92e6-720b-4011-9d4d-0b93214bd543,9299ed5c5670091d97ff6c331641a877,sudeste,rio de janeiro,RJ,2026-07-04,,True
1b4a05e9-462e-4b75-8983-63c8c2e1e120,8a6f91a57c40b447d9814c5027108194,sudeste,monte carmelo,MG,2026-07-04,,True
75711f72-64a2-475a-85dd-94a37c424f09,964eb1b98713e4527eb11bce9a0ac1fe,sudeste,sao paulo,SP,2026-07-04,,True
c4d287ef-4642-46ee-844d-72d76f730431,6963fcaa55875dfdc09d7faee1a6f445,sudeste,jose bonifacio,SP,2026-07-04,,True
7ef0591c-536d-4234-b1bb-85e44457ddd8,dc6b143305939187ecd5f0302d4dbaf0,sudeste,presidente prudente,SP,2026-07-04,,True
f30ba0b7-15da-48ea-91ca-bc2e6cc9c334,c2e688d7b54554f05ce5ac19600f0e82,sudeste,diadema,SP,2026-07-04,,True
da172f97-bfa8-478d-a26b-a52a999d6ddb,7f3b9536876c3239ba95fb41c3799ea5,sudeste,sao paulo,SP,2026-07-04,,True
d65cfdf9-6571-47da-a21b-539233389503,43b3eda441c82cfffecf8fbc4b9a359b,nordeste,floresta,PE,2026-07-04,,True
69d2c851-fa37-45c8-bddf-048fa7d01fea,4ff53298a7ccba6f4f7af157c01296fa,sudeste,sarzedo,MG,2026-07-04,,True
23d5fb50-5d72-4917-8a09-74ece9129b04,67429e38fb995fb271124232d88ea09b,sudeste,embu das artes,SP,2026-07-04,,True
a2d87d39-7115-4069-85da-67b7597f0b6c,629ce44426d91a3f2f55196b7af31c4d,sudeste,mogi-guacu,SP,2026-07-04,,True
dec29c58-5d65-489a-968a-62833ef3e377,2f943c4d1927d20a8e0bfdf937673e33,sudeste,belo horizonte,MG,2026-07-04,,True
